36.1744;262.786;41.1369;378.384;32.1154;221.864
40.1023;328.375;47.808;529.317;35.1317;258.42
42.2993;365.216;51.0256;647.036;36.7705;275.423
44.0753;396.272;53.2658;710.616;37.9447;287.591
45.3637;419.099;55.2436;776.566;38.5968;295.868
46.3539;441.748;56.7207;818.826;39.353;304.436
47.2411;456.256;57.8807;867.876;39.8212;309.728
48.2113;476.881;59.8187;926.172;40.255;311.047
48.5465;473.387;61.2394;1019.51;40.6765;318.828
49.4327;498.597;62.1801;1059.68;40.9999;324.784
49.5157;497.33;62.4722;1073.76;41.4041;323.963
50.1949;514.107;63.4698;1107.66;41.7464;327.967
50.6209;522.66;64.1407;1137.94;41.8345;329.388
51.4933;547.52;65.8245;1271.5;42.1917;331.603
51.2273;540.385;64.3904;1162.25;42.5489;337.466
51.7211;549.016;67.3796;1295.98;42.4325;332.765
52.0589;556.514;67.133;1322.83;42.9074;341.347
52.1457;552.11;66.9264;1276.15;43.1899;345.037
52.6502;567.427;67.5172;1321.09;43.3708;346.091
52.8835;572.856;67.3825;1294.97;43.496;347.028
53.304;582.361;67.8979;1312.3;43.6791;349.577
53.3988;580.111;69.058;1421.36;43.52;344.892
53.526;584.025;69.0626;1389.54;43.9259;351.847
53.9866;593.419;69.8142;1429.97;43.9983;348.077
54.0466;603.377;69.5197;1397.61;44.2555;354.478
54.2133;604.678;70.1802;1464.59;44.0363;351.432
54.2775;600.273;69.9028;1442.94;44.1737;354.199
54.7463;615.183;71.3361;1518.85;44.4641;356.262
54.374;603.889;71.3696;1547.82;44.5475;358.284
54.8038;611.676;71.2691;1545.01;44.8178;360.479
54.7843;611.688;72.3867;1571.19;44.7001;361.669
54.8987;616.211;73.3197;1672.47;44.8186;356.524
55.5083;633.629;73.067;1657.35;45.0284;362.883
55.2783;627.337;72.9917;1635.38;45.1645;362.217
55.931;644.077;73.2768;1631.47;45.1273;360.028
55.9325;645.513;73.3208;1640.98;45.1839;366.057
56.2593;657.409;73.3748;1636.88;45.3596;368.145
56.2804;648.232;74.8166;1727.27;45.4017;366.185
56.377;655.632;74.8877;1751.9;45.5297;366.73
56.3559;648.564;73.9034;1733.49;45.4672;365.059
56.4799;654.018;74.2385;1683.06;45.4436;364.196
56.6373;666.759;75.1579;1799.44;45.8815;371.322
56.6675;666.514;75.8245;1860.22;45.731;365.634
56.9822;669.408;74.5321;1717.62;45.7809;368.842
57.2645;680.097;75.3039;1762.35;45.8526;370.274
57.1759;670.365;75.819;1849.55;45.9597;371.529
57.523;694.371;75.9364;1874.09;45.9712;371.19
57.3937;674.466;76.1834;1877.91;46.0787;372.608
57.6271;677.082;76.6864;1896.71;45.9744;367.725
57.6374;691.085;76.8221;1901.85;46.1987;366.925
57.6875;687.878;77.3893;1933.62;46.2699;367.042
57.4611;675.748;77.5908;1954.21;46.3016;371.122
57.9622;692.389;76.112;1828.86;46.3013;371.599
57.8722;696.097;77.0853;1956.79;46.5556;374.702
58.0991;695.487;77.5002;1944.07;46.4837;373.453
57.9779;689.342;77.6784;1938.51;46.605;374.688
58.5122;709.795;78.82;2050.01;46.6592;376.271
58.3298;703.836;78.9224;2112.09;46.5981;371.33
58.4217;713.086;78.3213;1996.08;46.742;375.803
58.7593;704.133;77.2133;1949.8;46.6574;372.646
58.2705;700.301;78.098;1999.76;46.7964;371.769
58.9281;724.267;78.5263;2035.78;46.6182;371.543
59.0486;727.293;79.1088;2061.88;46.9962;379.537
59.0908;722.341;78.7709;2067.86;46.9588;377.767
59.2789;725.975;79.624;2165.78;47.0698;377.69
59.292;735.531;79.4616;2142.05;47.0568;380.585
58.8495;706.015;79.4441;2115.46;47.0412;379.649
59.5703;732.152;78.8889;2043.83;46.9414;373.834
59.0091;717.927;79.7234;2078.8;47.0579;377.257
59.4643;727.941;80.4394;2162.24;47.0952;378.154
58.8881;721.214;80.6492;2229.91;47.2021;381.729
59.4326;732.551;79.5879;2121.56;47.2072;380.103
59.563;738.93;80.1479;2112.76;47.3105;379.053
59.204;725.231;79.3866;2089.17;47.3257;379.2
60.2982;760.985;80.4062;2193.49;47.3373;380.913
59.4038;729.884;80.6835;2194.65;47.4306;381.222
59.6958;738.041;81.3039;2266.62;47.4116;378.31
60.2676;750.624;81.3563;2232.62;47.4137;380.08
59.958;755.099;80.5041;2159.15;47.5368;381.577
59.9505;745.531;81.1083;2229.88;47.4914;378.005
60.5302;772.667;82.4648;2366.04;47.4904;381.595
60.6931;767.527;80.2546;2128.34;47.5878;381.749
60.0438;753.157;81.4586;2278.41;47.4569;378.524
60.1833;755.404;81.5066;2267.63;47.6128;381.865
60.8546;777.421;81.7148;2353.37;47.7867;384.215
60.9131;781.036;82.3844;2375.02;47.7964;383.346
60.1702;748.067;81.4286;2272.56;47.6933;385.667
60.6595;770.3;81.9856;2327.2;47.7399;384.18
60.939;774.369;81.8832;2280.42;47.9592;388.748
60.8196;766.943;82.0704;2311.12;47.8366;383.986
60.7298;778.425;83.0223;2420.1;48.0216;385.074
60.6385;759.636;82.5078;2323.59;47.8907;387.308
61.0421;781.823;83.5249;2504.57;47.8369;382.559
60.959;779.823;83.2587;2391.78;47.973;386.393
60.8318;769.232;82.2659;2324.4;47.9176;385.161
60.7737;765.248;83.0134;2409.41;48.0841;385.18
60.8701;768.248;83.21;2435.37;48.0643;388.328
60.9773;780.755;83.8493;2458.14;48.3202;389.298
61.3795;786.428;81.8337;2253.11;48.1139;386.853
61.222;773.225;83.1982;2431.67;48.2244;388.133
