20.746;47.746;22.5569;69.5322;19.2787;39.8741
22.4809;54.1283;25.0935;91.4959;20.9997;45.0932
23.7538;59.8498;26.8084;110.514;21.7898;46.8549
24.4839;62.4057;27.2416;113.822;22.6517;48.2872
25.3622;67.0422;28.347;126.874;23.153;49.4112
25.5476;68.1737;28.8434;134.866;23.5728;50.18
26.2369;71.546;29.6913;148.094;24.02;52.1384
26.4219;71.4732;29.9744;152.237;24.1907;52.0287
26.739;73.316;30.3579;155.75;24.2157;50.3923
27.0959;74.8787;30.5779;161.067;24.6212;52.1657
27.1287;73.5647;30.9814;168.268;24.9155;53.2795
27.6019;78.4114;31.7036;181.016;25.0595;52.8835
27.7101;77.6892;31.643;173.899;25.0955;53.0394
27.9904;79.887;31.9427;183.774;25.4045;53.6706
28.0933;80.1602;32.4228;190.786;25.5471;53.9611
28.2777;81.3651;32.686;206.909;25.5725;53.698
28.4574;81.6242;32.7184;199.479;25.6647;53.3648
28.6725;84.0792;32.8782;200.275;25.8053;53.704
28.925;85.9145;33.4018;212.831;25.9541;54.317
28.9992;86.6014;33.2076;204.897;26.0865;54.5031
29.119;85.211;33.8425;225.889;26.2202;55.0833
29.237;87.9693;33.6611;221.995;26.3167;54.9723
29.3356;86.7657;34.0239;229.301;26.3431;54.7553
29.5659;89.6323;34.0212;226.704;26.5714;55.2152
29.6443;88.3238;34.2497;231.854;26.4384;54.542
29.6684;90.4183;34.7257;241.437;26.5852;55.055
29.8841;91.2815;34.3798;239.457;26.6838;55.0359
29.9166;92.6059;34.7039;245.7;26.841;55.473
29.8464;90.2819;34.7774;245.622;26.7947;55.6449
30.1462;92.8915;35.2406;263.527;26.9404;56.1566
30.2925;95.3275;35.3331;265.952;27.0444;55.7462
30.183;92.4922;35.1867;256.11;27.0644;56.002
30.2128;93.0097;35.2842;255.911;27.1275;56.1267
30.4477;96.1699;35.3591;262.549;27.2625;56.0679
30.6236;96.2258;35.5922;265.107;27.3318;56.7968
30.4218;93.7432;35.6382;260.557;27.3522;56.6216
30.5291;95.1388;35.4811;260.982;27.4819;56.5799
30.6486;94.87;35.3681;249.303;27.3316;55.9045
30.6953;95.6689;35.595;263.866;27.575;56.7242
30.9661;99.7273;36.0353;272.116;27.4783;56.4871
30.834;96.9627;36.0157;271.247;27.7063;57.3142
30.8266;98.1316;36.2367;284.902;27.5794;56.0599
30.7497;95.65;36.5224;292.468;27.6163;56.397
31.0806;97.8914;36.3444;287.62;27.7126;56.4504
31.0811;99.679;36.2531;275.503;27.8272;57.2932
31.0124;97.9563;36.323;273.434;27.821;57.6275
31.2517;99.9006;36.3548;280.596;27.7974;57.1659
31.2502;99.8009;36.5635;289.178;27.8079;56.776
31.4005;101.469;37.0053;304.449;27.968;57.1936
31.4862;102.28;36.5142;288.696;27.9681;57.5909
31.4214;102.373;36.7539;298.778;28.0934;57.556
